geneID	DGRP.177	SP.159N
FBgn0000454	3676	3919
FBgn0000455	1286	1465
FBgn0000459	2	373
FBgn0000463	368	372
FBgn0000464	83	61
FBgn0000473	24203	36033
FBgn0000477	1147	1384
FBgn0000479	191	13865
FBgn0000482	0	881
FBgn0000489	1808	3968
FBgn0000490	509	437
FBgn0000492	201	184
FBgn0000499	29	2226
FBgn0000504	766	691
FBgn0000520	0	319
FBgn0000524	0	416
FBgn0000533	78	62
FBgn0000536	25	5201
FBgn0000541	213	202
FBgn0000542	31	5463
FBgn0000543	716	813
FBgn0000546	302	285
FBgn0000547	1671	1890
FBgn0000557	1689	1714
FBgn0000559	72	186
FBgn0000562	2269	2082
FBgn0000565	1676	1540
FBgn0000566	3114	2171
FBgn0000567	592	596
FBgn0000568	2669	2868
FBgn0000575	1499	1413
FBgn0000578	858	854
FBgn0000579	23511	25789
FBgn0000581	1420	1334
FBgn0000588	138	209
FBgn0000592	41543	40865
FBgn0000611	14	2941
FBgn0000615	9047	8519
FBgn0000617	1	572
FBgn0000629	769	895
FBgn0000633	583	512
FBgn0000635	28	4637
FBgn0000636	880	870
FBgn0000659	1050	1165
FBgn0000662	700	621
FBgn0000667	65	16962
FBgn0000709	5	1524
FBgn0000711	5	2835
FBgn0000715	285	223
FBgn0000719	11	1282
FBgn0000721	5138	5067
FBgn0000723	1335	1219
FBgn0000810	1	424
FBgn0000996	112	150
FBgn0001078	163	169
FBgn0001079	0	423
FBgn0001083	11	688
FBgn0001084	107	82
FBgn0001085	157	151
FBgn0001086	683	787
FBgn0001087	7	1833
FBgn0001089	670	696
FBgn0001090	249	3330
FBgn0001091	20867	21156
FBgn0001092	15	8589
FBgn0001098	16013	14034
FBgn0001104	1009	912
FBgn0001105	161	3980
FBgn0001108	1866	2365
FBgn0001112	1634	1686
FBgn0001114	4938	5179
FBgn0001122	1836	1824
FBgn0001123	346	358
FBgn0001124	14082	11823
FBgn0001125	10506	8973
FBgn0001128	18564	18271
FBgn0001133	526	531
FBgn0001137	194	193
FBgn0001139	1659	1598
FBgn0001142	2160	1047
FBgn0001145	150	35832
FBgn0001149	12853	12475
FBgn0001168	1029	1017
FBgn0001169	564	549
FBgn0001179	347	339
FBgn0001180	74	81
FBgn0001185	124	115
FBgn0001186	38	11954
FBgn0001187	6451	6708
FBgn0001189	0	510
FBgn0001197	1402	1292
FBgn0001202	573	641
FBgn0001206	4	200
FBgn0001208	3277	3900
FBgn0001215	3011	3302
FBgn0001216	6257	5681
FBgn0001218	188	33902
FBgn0001220	8843	8423
FBgn0001222	1317	1267
FBgn0001224	1078	1047
FBgn0001225	3364	3359
FBgn0001226	737	734
FBgn0001230	1216	1230
FBgn0001233	5670	5868
FBgn0001234	1120	1323
FBgn0001235	2307	2480
FBgn0001247	996	933
FBgn0001248	15527	15202
FBgn0001250	25	5286
FBgn0001257	1688	1568
FBgn0001258	629	531
FBgn0001263	2654	2640
FBgn0001280	1971	2036
FBgn0001285	2651	8
FBgn0001291	615	702
FBgn0001296	553	620
FBgn0001297	4560	4131
FBgn0001301	1430	1477
FBgn0001308	1915	1948
FBgn0001316	2645	2288
FBgn0001324	673	593
FBgn0001330	2	374
FBgn0001341	0	337
FBgn0001404	14	4110
FBgn0001491	4	750
FBgn0001565	13	2547
FBgn0001612	2	626
FBgn0001624	36	10223
FBgn0001941	2255	2215
FBgn0001942	16517	17035
FBgn0001961	1470	1422
FBgn0001965	608	533
FBgn0001977	789	819
FBgn0001978	1948	2273
FBgn0001986	663	647
FBgn0001987	868	882
FBgn0001989	4772	4438
FBgn0001990	324	307
FBgn0001991	3795	3839
FBgn0001994	1681	1611
FBgn0001995	631	683
FBgn0002021	472	469
FBgn0002022	1152	993
FBgn0002023	351	307
FBgn0002031	3416	3645
FBgn0002036	3083	3124
FBgn0002044	486	506
FBgn0002069	324	341
FBgn0002121	619	571
FBgn0002174	3577	3081
FBgn0002183	1179	1156
FBgn0002283	184	186
FBgn0002284	935	737
FBgn0002354	254	261
FBgn0002413	1919	1875
FBgn0002431	241	220
FBgn0002441	1414	1593
FBgn0002466	356	382
FBgn0002524	720	776
FBgn0002525	1546	1420
FBgn0002526	541	411
FBgn0002542	118	113
FBgn0002552	80	73
FBgn0002563	881	575
FBgn0002565	2748	3366
FBgn0002566	703	649
FBgn0002567	1419	1584
FBgn0002569	728	1120
FBgn0002570	20528	26712
FBgn0002571	758	1423
FBgn0002576	4	114
FBgn0002578	413	341
FBgn0002579	63	14296
FBgn0002590	215	24610
FBgn0002593	26644	24517
FBgn0002622	8639	8934
FBgn0002638	1077	1453
FBgn0002641	3	829
FBgn0002643	1201	1454
FBgn0002645	470	477
FBgn0002673	1017	1107
FBgn0002707	1	221
FBgn0002715	1695	1567
FBgn0002719	9357	10935
FBgn0002723	5	1495
FBgn0002736	464	464
FBgn0002772	19841	20081
FBgn0002773	24403	20800
FBgn0002774	540	481
FBgn0002775	484	604
FBgn0002778	617	516
FBgn0002780	220	213
FBgn0002781	1285	1162
FBgn0002783	180	184
FBgn0002787	3542	3580
FBgn0002789	6827	6620
FBgn0002791	550	660
FBgn0002869	342	308
FBgn0002872	297	366
FBgn0002873	156	5920
FBgn0002878	0	616
FBgn0002887	648	971
FBgn0002891	204	230
FBgn0002899	144	659
FBgn0002901	489	397
FBgn0002905	182	193
FBgn0002906	432	134
FBgn0002914	13	3155
FBgn0002917	10	1799
FBgn0002921	28460	29204
FBgn0002924	470	426
FBgn0002930	986	1188
FBgn0002937	1081	975
FBgn0002938	20547	19527
FBgn0002939	164	379
FBgn0002940	78679	71323
FBgn0002945	579	368
FBgn0002973	2843	2874
FBgn0002985	85	100
FBgn0002989	169	155
FBgn0003008	235	230
FBgn0003016	1100	1148
FBgn0003028	14	566
FBgn0003041	895	937
FBgn0003044	698	724
FBgn0003048	8	1532
FBgn0003053	42	2964
FBgn0003062	819	784
FBgn0003068	5	814
FBgn0003071	9325	8395
FBgn0003074	9817	9983
FBgn0003076	7957	8979
FBgn0003079	3	779
FBgn0003082	67	88
FBgn0003087	445	331
FBgn0003089	55	88
FBgn0003090	274	193
FBgn0003091	1651	1612
FBgn0003093	2849	2846
FBgn0003114	9	69
FBgn0003116	4	672
FBgn0003118	395	356
FBgn0003124	647	595
FBgn0003134	1356	1277
FBgn0003137	1799	1978
FBgn0003139	0	839
FBgn0003141	1176	1254
FBgn0003149	28632	27777
FBgn0003159	29	7568
FBgn0003162	1809	1775
FBgn0003165	2019	1922
FBgn0003169	859	747
FBgn0003175	6746	2210
FBgn0003187	2212	3376
FBgn0003189	5	886
FBgn0003204	1	1334
FBgn0003205	280	223
FBgn0003206	1426	1312
FBgn0003209	1693	1842
FBgn0003210	15	3257
FBgn0003218	40	10041
FBgn0003231	4130	4590
FBgn0003248	569	1037
FBgn0003249	584	537
FBgn0003250	4445	4180
FBgn0003255	74	61
FBgn0003257	270	199
FBgn0003261	1309	1184
FBgn0003268	107	86
FBgn0003274	22390	18561
FBgn0003275	600	589
FBgn0003277	13	1497
FBgn0003279	26588	26243
FBgn0003285	1	207
FBgn0003292	112	74
FBgn0003301	17	3819
FBgn0003302	11	1911
FBgn0003308	950	855
FBgn0003310	1108	999
FBgn0003317	268	309
FBgn0003321	15	2414
FBgn0003330	275	308
FBgn0003334	228	209
FBgn0003345	14	2588
FBgn0003346	770	404
FBgn0003353	265	228
FBgn0003356	10685	2402
FBgn0003357	6464	719
FBgn0003358	2057	2079
FBgn0003360	818	122613
FBgn0003366	9	4060
FBgn0003371	81	14190
FBgn0003380	66	8754
FBgn0003388	195	197
FBgn0003390	1	1274
FBgn0003391	1668	1450
FBgn0003392	51	12213
FBgn0003396	1639	1498
FBgn0003410	1511	1611
FBgn0003415	496	595
FBgn0003416	0	780
FBgn0003423	44	9291
FBgn0003429	3340	3035
FBgn0003435	10436	10762
FBgn0003444	90	81
FBgn0003447	8	1306
FBgn0003449	7	1443
FBgn0003450	76	38
FBgn0003459	320	321
FBgn0003462	14911	14954
FBgn0003463	28	3037
FBgn0003464	4	2034
FBgn0003475	4088	4103
FBgn0003479	344	381
FBgn0003495	426	502
FBgn0003499	270	278
FBgn0003502	981	868
FBgn0003507	697	931
FBgn0003512	271	278
FBgn0003514	18	3044
FBgn0003515	970	1140
FBgn0003517	48	10340
FBgn0003520	1757	1949
FBgn0003525	59	23
FBgn0003527	323	429
FBgn0003545	479	602
FBgn0003557	651	570
FBgn0003567	969	949
FBgn0003575	0	664
FBgn0003598	121	166
FBgn0003607	807	771
FBgn0003612	936	1041
FBgn0003638	14	4358
FBgn0003651	724	685
FBgn0003654	2	635
FBgn0003656	31	6740
FBgn0003660	1136	1048
FBgn0003676	106	121
FBgn0003687	223	213
FBgn0003701	448	430
FBgn0003710	316	331
FBgn0003714	4	786
FBgn0003716	2173	2363
FBgn0003721	22022	22959
FBgn0003731	1028	980
FBgn0003733	141	180
FBgn0003741	147	145
FBgn0003742	888	899
FBgn0003748	12243	11370
FBgn0003861	12217	11127
FBgn0003862	1312	1355
FBgn0003863	18907	17067
FBgn0003867	676	604
FBgn0003870	403	376
FBgn0003882	372	376
FBgn0003884	6000	5923
FBgn0003888	1811	1898
FBgn0003890	2480	2489
FBgn0003891	7785	8654
FBgn0003896	204	183
FBgn0003942	9537	9881
FBgn0003943	1661	3512
FBgn0003944	165	255
FBgn0003961	3630	1156
FBgn0003963	231	205
FBgn0003964	4	682
FBgn0003965	9	1357
FBgn0003969	3	940
FBgn0003975	275	246
FBgn0003977	596	497
FBgn0003978	204	172
FBgn0003996	2	1149
FBgn0004003	1544	1449
FBgn0004047	2	587
FBgn0004049	557	545
FBgn0004050	2	1193
FBgn0004055	814	868
FBgn0004057	45	14383
FBgn0004066	3	1117
FBgn0004087	72	95
FBgn0004101	169	185
FBgn0004102	8	614
FBgn0004103	1448	1378
FBgn0004108	132	136
FBgn0004117	27408	26037
FBgn0004118	481	546
FBgn0004132	362	318
FBgn0004133	836	1145
FBgn0004167	6154	5978
FBgn0004169	44	1332
FBgn0004177	3026	2971
FBgn0004179	503	503
FBgn0004198	4	1583
FBgn0004227	34	2602
FBgn0004228	403	293
FBgn0004237	454	425
FBgn0004242	3124	2837
FBgn0004244	3240	2996
FBgn0004359	478	366
FBgn0004360	127	148
FBgn0004362	795	973
FBgn0004363	8622	8543
FBgn0004364	897	998
FBgn0004367	4	425
FBgn0004368	14	2254
FBgn0004369	1346	1285
FBgn0004370	16	3098
FBgn0004373	2067	2017
FBgn0004374	1054	1034
FBgn0004378	147	127
FBgn0004379	1157	1290
FBgn0004380	258	232
FBgn0004381	484	461
FBgn0004387	1850	1702
FBgn0004390	403	420
FBgn0004391	6	1157
FBgn0004395	940	1051
FBgn0004396	542	460
FBgn0004397	5	1177
FBgn0004401	2195	2620
FBgn0004404	12	1498
FBgn0004406	328	422
FBgn0004419	681	681
FBgn0004425	541	57
FBgn0004428	1803	1302
FBgn0004429	891	1692
FBgn0004431	45	118
FBgn0004432	8	230
FBgn0004435	1148	1123
FBgn0004436	910	930
FBgn0004449	517	554
FBgn0004456	7	2345
FBgn0004463	322	289
FBgn0004465	341	448
FBgn0004507	29392	28640
FBgn0004509	2236	1949
FBgn0004510	377	334
FBgn0004512	4518	5749
FBgn0004513	766	250
FBgn0004516	6208	6027
FBgn0004552	183	145
FBgn0004569	181	175
FBgn0004574	3147	3046
FBgn0004575	431	420
FBgn0004580	4202	3142
FBgn0004584	464	387
FBgn0004587	507	566
FBgn0004595	4039	3778
FBgn0004597	34	50
FBgn0004598	184	2943
FBgn0004606	706	746
FBgn0004611	1555	1481
FBgn0004618	265	256
FBgn0004619	251	216
FBgn0004623	6032	5713
FBgn0004635	319	330
FBgn0004636	1326	1390
FBgn0004638	1023	1080
FBgn0004643	0	677
FBgn0004644	160	184
FBgn0004646	34	3521
FBgn0004647	18	1000
FBgn0004648	13	3128
FBgn0004650	1	687
FBgn0004652	1487	1430
FBgn0004654	28	12765
FBgn0004655	7	808
FBgn0004656	20	3272
FBgn0004657	24	6287
FBgn0004666	70	84
FBgn0004687	23	5793
FBgn0004698	1441	1449
FBgn0004784	5970	7433
FBgn0004795	1244	1159
FBgn0004797	283	364
FBgn0004811	426	390
FBgn0004828	57	14274
FBgn0004832	3	994
FBgn0004837	429	452
FBgn0004838	4887	4479
FBgn0004852	589	648
FBgn0004855	233	268
FBgn0004856	12	1949
FBgn0004858	565	558
FBgn0004859	137	104
FBgn0004860	5	281
FBgn0004864	9	1337
FBgn0004867	6633	6223
FBgn0004868	6510	6910
FBgn0004870	116	164
FBgn0004872	70	177
FBgn0004875	3459	3083
FBgn0004876	4214	4240
FBgn0004880	906	850
FBgn0004882	7048	6435
FBgn0004885	1852	1539
FBgn0004888	8984	8292
FBgn0004889	921	1049
FBgn0004893	657	727
FBgn0004903	2007	2065
FBgn0004907	5514	5558
FBgn0004910	1524	1208
FBgn0004913	172	117
FBgn0004914	3067	2983
FBgn0004915	996	1026
FBgn0004919	263	212
FBgn0004921	2967	3011
FBgn0004924	13	3077
FBgn0004926	1849	1873
FBgn0004957	0	259
FBgn0005198	327	322
FBgn0005322	910	758
FBgn0005355	166	160
FBgn0005386	950	932
FBgn0005411	11	2645
FBgn0005427	1	527
FBgn0005533	15316	15873
FBgn0005536	3051	3371
FBgn0005564	274	319
FBgn0005585	7742	8087
FBgn0005586	1883	1792
FBgn0005593	9508	9610
FBgn0005596	414	486
FBgn0005612	993	1050
FBgn0005614	3865	1998
FBgn0005616	755	766
FBgn0005617	337	299
FBgn0005619	1016	909
FBgn0005624	154	162
FBgn0005626	2445	2075
FBgn0005631	550	616
FBgn0005632	1069	1137
FBgn0005636	738	793
FBgn0005640	1639	1433
FBgn0005642	211	208
FBgn0005648	161	132
FBgn0005649	2002	2500
FBgn0005655	283	255
FBgn0005658	133	127
FBgn0005659	561	608
FBgn0005664	559	365
FBgn0005666	3250	3221
FBgn0005670	1	379
FBgn0005671	16387	15780
FBgn0005672	1119	1165
FBgn0005674	1698	1659
FBgn0005683	268	227
FBgn0005694	254	237
FBgn0005695	152	193
FBgn0005696	76	57
FBgn0005771	1184	1278
FBgn0005775	759	664
FBgn0008635	8	3447
FBgn0010014	10	1661
FBgn0010015	706	840
FBgn0010019	197	58303
FBgn0010038	210	95
FBgn0010039	390	292
FBgn0010041	67	404
FBgn0010043	267	159
FBgn0010044	137	44
FBgn0010051	479	580
FBgn0010052	99	92
FBgn0010053	18851	18664
FBgn0010078	56	42
FBgn0010100	10524	10014
FBgn0010113	1660	1748
FBgn0010114	1250	1341
FBgn0010173	316	274
FBgn0010194	0	240
FBgn0010198	110	13309
FBgn0010213	5010	4459
FBgn0010220	259	247
FBgn0010223	309	299
FBgn0010225	931	1005
FBgn0010226	6959	7200
FBgn0010228	4327	4061
FBgn0010235	938	845
FBgn0010238	1872	1947
FBgn0010241	1348	989
FBgn0010246	4781	4733
FBgn0010247	81	113
FBgn0010263	1746	1794
FBgn0010265	9861	9958
FBgn0010269	2	487
FBgn0010278	355	437
FBgn0010280	1707	1831
FBgn0010282	130	116
FBgn0010287	376	319
FBgn0010288	1673	1783
FBgn0010292	0	387
FBgn0010300	458	415
FBgn0010303	8	2022
FBgn0010309	648	641
FBgn0010313	548	530
FBgn0010314	259	283
FBgn0010315	5	435
FBgn0010316	261	264
FBgn0010328	676	662
FBgn0010329	4	525
FBgn0010339	759	777
FBgn0010340	138	107
FBgn0010341	30	3417
FBgn0010342	172	208
FBgn0010348	1844	1795
FBgn0010350	2686	2726
FBgn0010352	18675	18100
FBgn0010355	708	694
FBgn0010356	210	215
FBgn0010358	0	120
FBgn0010379	440	400
FBgn0010380	11	2205
FBgn0010382	473	378
FBgn0010383	6	739
FBgn0010385	138	179
FBgn0010387	6889	2905
FBgn0010389	283	279
FBgn0010391	4	2740
FBgn0010395	216	209
FBgn0010397	2059	1718
FBgn0010398	146	160
FBgn0010399	183	263
FBgn0010406	1025	1013
FBgn0010407	49	52
FBgn0010408	3499	3175
FBgn0010409	6015	5978
FBgn0010411	12584	10658
FBgn0010412	66	13485
FBgn0010414	170	163
FBgn0010415	6208	5541
FBgn0010416	7	920
FBgn0010421	205	255
FBgn0010422	756	799
FBgn0010423	1226	1366
FBgn0010424	803	803
FBgn0010425	3548	6191
FBgn0010431	115	29
FBgn0010434	4216	4251
FBgn0010435	2326	2331
FBgn0010438	60	88
FBgn0010441	525	715
FBgn0010452	340	313
FBgn0010453	117	151
FBgn0010470	4954	4835
FBgn0010473	2482	2718
FBgn0010482	4545	4471
FBgn0010488	9616	10035
FBgn0010497	1324	1264
FBgn0010501	131	92
FBgn0010504	1639	1792
FBgn0010516	4010	4478
FBgn0010520	79	103
FBgn0010531	635	576
FBgn0010548	2515	2703
FBgn0010551	6134	6477
FBgn0010583	1774	1678
FBgn0010590	3691	3713
FBgn0010591	1378	1575
FBgn0010602	2099	2173
FBgn0010607	96	96
FBgn0010611	5267	5247
FBgn0010612	5410	6277
FBgn0010620	601	600
FBgn0010622	373	400
FBgn0010638	2451	2343
FBgn0010651	2392	2261
FBgn0010660	569	565
FBgn0010741	657	712
FBgn0010747	3540	3816
FBgn0010750	153	158
FBgn0010762	1088	1173
FBgn0010768	146	148
FBgn0010770	119	128
FBgn0010772	815	759
FBgn0010774	1494	1503
FBgn0010786	2946	2056
FBgn0010803	868	738
FBgn0010808	2279	2303
FBgn0010812	481	501
FBgn0010825	2332	2372
FBgn0010830	182	146
FBgn0010877	1728	1640
FBgn0010894	453	514
FBgn0010905	2702	2764
FBgn0010909	1996	1685
FBgn0010926	203	223
FBgn0011016	913	840
FBgn0011020	73	59
FBgn0011202	719	854
FBgn0011204	2732	2580
FBgn0011205	557	576
FBgn0011206	13313	13946
FBgn0011207	1229	1244
FBgn0011211	57913	57802
FBgn0011217	3209	3313
FBgn0011224	3117	3264
FBgn0011225	10941	10695
FBgn0011230	14471	14233
FBgn0011232	940	745
FBgn0011236	302	263
FBgn0011259	859	854
FBgn0011260	793	599
FBgn0011272	14572	13444
FBgn0011274	1838	2018
FBgn0011280	27	8672
FBgn0011284	16245	16890
FBgn0011286	2569	2422
FBgn0011288	1379	1858
FBgn0011289	1587	1532
FBgn0011291	227	188
FBgn0011293	170	145
FBgn0011296	1929	1251
FBgn0011297	301	464
FBgn0011300	579	681
FBgn0011305	450	496
FBgn0011327	2112	2993
FBgn0011335	251	256
FBgn0011336	4074	4466
FBgn0011361	1378	1283
FBgn0011455	5040	6134
FBgn0011474	245	328
FBgn0011476	117	124
FBgn0011481	1241	1176
FBgn0011509	614	607
FBgn0011554	211	195
FBgn0011555	3462	2202
FBgn0011556	519	520
FBgn0011566	1	318
FBgn0011570	1002	1116
FBgn0011573	1152	1246
FBgn0011581	497	479
FBgn0011584	4746	4834
FBgn0011586	12	1290
FBgn0011591	117	79
FBgn0011592	694	725
FBgn0011603	2042	2130
FBgn0011604	1489	1370
FBgn0011606	16	4555
FBgn0011638	573	585
FBgn0011640	281	305
FBgn0011642	244	222
FBgn0011648	886	864
FBgn0011655	192	174
FBgn0011656	1174	1215
FBgn0011660	430	411
FBgn0011661	44	9336
FBgn0011666	1180	1219
FBgn0011672	1113	1398
FBgn0011674	195	172
FBgn0011676	299	351
FBgn0011692	190	198
FBgn0011693	2027	2164
FBgn0011695	36590	35667
FBgn0011701	368	345
FBgn0011703	89	110
FBgn0011704	109	61
FBgn0011705	537	565
FBgn0011708	1882	1984
FBgn0011710	10	728
FBgn0011715	165	179
FBgn0011722	1746	2158
FBgn0011723	247	345
FBgn0011725	12636	10880
FBgn0011737	1907	2281
FBgn0011739	1829	1880
FBgn0011740	519	606
FBgn0011741	5	602
FBgn0011742	24	1869
FBgn0011745	1497	1484
FBgn0011747	1265	1381
FBgn0011754	44	9204
FBgn0011760	35	8097
FBgn0011761	4	105
FBgn0011762	67	46
FBgn0011763	301	347
FBgn0011766	1607	1488
FBgn0011768	617	1031
FBgn0011769	251	296
FBgn0011770	22	6794
FBgn0011771	178	192
FBgn0011774	224	184
FBgn0011785	499	574
FBgn0011787	247	208
FBgn0011802	932	974
FBgn0011817	3016	2988
FBgn0011818	998	1156
FBgn0011822	5	347
FBgn0011824	346	326
FBgn0011826	49	2048
FBgn0011828	1409	1353
FBgn0011834	6	2040
FBgn0011836	471	478
FBgn0011837	6	1646
FBgn0012034	5832	6612
FBgn0012036	16672	17517
FBgn0012037	3425	4915
FBgn0012051	1381	1465
FBgn0012058	2184	2038
FBgn0013263	237	260
FBgn0013269	266	294
FBgn0013272	9312	9547
FBgn0013305	4490	3796
FBgn0013307	137	211
FBgn0013325	10051	9537
FBgn0013334	3747	5613
FBgn0013343	1635	1651
FBgn0013347	855	803
FBgn0013348	5870	7386
FBgn0013432	4	215
FBgn0013433	213	170
FBgn0013435	177	150
FBgn0013467	1414	1523
FBgn0013469	305	356
FBgn0013531	190	170
FBgn0013548	120	137
FBgn0013563	454	460
FBgn0013576	3367	3611
FBgn0013672	170	63060
FBgn0013674	757	176874
FBgn0013675	825	147566
FBgn0013676	246	105985
FBgn0013679	103	42703
FBgn0013680	8	1119
FBgn0013684	30	24312
FBgn0013685	5	2393
FBgn0013686	1450	910
FBgn0013717	318	321
FBgn0013718	3593	3555
FBgn0013720	0	199
FBgn0013726	101	97
FBgn0013732	60	75
FBgn0013733	16863	16329
FBgn0013746	1136	1138
FBgn0013750	782	760
FBgn0013753	62	55
FBgn0013756	654	649
FBgn0013759	1740	1772
FBgn0013762	469	563
FBgn0013763	9919	8887
FBgn0013764	769	690
FBgn0013765	7055	6332
FBgn0013767	87	120
FBgn0013770	8657	9076
FBgn0013771	1290	2434
FBgn0013772	19440	20296
FBgn0013773	428	533
FBgn0013799	120	120
FBgn0013810	3074	2774
FBgn0013949	418	355
FBgn0013953	220	203
FBgn0013954	2042	2247
FBgn0013972	1058	1533
FBgn0013973	443	472
FBgn0013981	2135	2311
FBgn0013983	783	497
FBgn0013987	10	3385
FBgn0013995	6738	6523
FBgn0013997	2346	2365
FBgn0014000	1276	1591
FBgn0014006	893	887
FBgn0014007	902	842
FBgn0014009	360	433
FBgn0014010	3803	3798
FBgn0014011	1767	1522
FBgn0014018	761	805
FBgn0014019	660	962
FBgn0014020	2878	2886
FBgn0014022	56	54
FBgn0014024	5	1531
FBgn0014026	164	37628
FBgn0014028	127	104
FBgn0014029	601	597
FBgn0014031	31	7431
FBgn0014032	3	583
FBgn0014033	412	475
FBgn0014037	1823	1842
FBgn0014073	848	833
FBgn0014075	1598	1587
FBgn0014092	267	268
FBgn0014127	680	784
FBgn0014133	10	3346
FBgn0014135	1652	542
FBgn0014141	3504	3498
FBgn0014163	3335	3136
FBgn0014184	60	65
FBgn0014189	1107	1059
FBgn0014269	491	525
FBgn0014340	2	516
FBgn0014366	69	58
FBgn0014388	1107	1237
FBgn0014391	41	12036
FBgn0014396	2201	2419
FBgn0014411	8	1160
FBgn0014417	187	232
FBgn0014427	2539	2411
FBgn0014455	5	3997
FBgn0014469	7950	7348
FBgn0014857	619	529
FBgn0014863	8324	7560
FBgn0014868	10	4596
FBgn0014869	10833	10780
FBgn0014870	971	1079
FBgn0014877	3634	3314
FBgn0014879	463	526
FBgn0014906	2297	2407
FBgn0015000	1084	1111
FBgn0015001	155	133
FBgn0015010	29	7393
FBgn0015011	258	254
FBgn0015019	597	577
FBgn0015024	30	7519
FBgn0015025	134	118
FBgn0015031	1527	1040
FBgn0015033	491	329
FBgn0015034	792	883
FBgn0015035	3114	2984
FBgn0015037	849	1121
FBgn0015038	168	250
FBgn0015039	3240	3824
FBgn0015075	134	135
FBgn0015218	4290	4055
FBgn0015221	35925	29959
FBgn0015222	15299	15302
FBgn0015229	577	541
FBgn0015239	169	179
FBgn0015240	324	357
FBgn0015245	24	10379
FBgn0015247	1380	1271
FBgn0015269	1527	1597
FBgn0015277	526	707
FBgn0015278	2540	2790
FBgn0015279	722	707
FBgn0015282	1671	1475
FBgn0015283	740	800
FBgn0015286	7	1961
FBgn0015288	28	6613
FBgn0015295	426	332
FBgn0015296	675	703
FBgn0015298	169	177
FBgn0015316	290	232
FBgn0015320	2653	2630
FBgn0015321	2460	2377
FBgn0015331	125	147
FBgn0015336	2	391
FBgn0015338	652	727
FBgn0015351	86	121
FBgn0015359	426	541
FBgn0015360	808	767
FBgn0015371	1074	938
FBgn0015372	580	587
FBgn0015376	75	94
FBgn0015379	5	434
FBgn0015391	175	223
FBgn0015399	664	697
FBgn0015400	419	403
FBgn0015402	104	67
FBgn0015477	1223	1183
FBgn0015509	365	401
FBgn0015513	2202	2065
FBgn0015520	527	699
FBgn0015521	338	166
FBgn0015522	520	681
FBgn0015524	220	207
FBgn0015527	4	306
FBgn0015544	542	510
FBgn0015546	263	293
FBgn0015553	96	132
FBgn0015558	10	1397
FBgn0015569	1641	1488
FBgn0015570	153	191
FBgn0015572	52	52
FBgn0015575	370	439
FBgn0015576	1357	1479
FBgn0015577	659	645
FBgn0015582	261	270
FBgn0015589	1597	1514
FBgn0015591	610	463
FBgn0015600	1190	1158
FBgn0015602	412	411
FBgn0015609	1380	1166
FBgn0015614	2465	2559
FBgn0015615	1	567
FBgn0015618	116	95
FBgn0015621	89	104
FBgn0015622	13027	13167
