FBgn0000003	14
FBgn0000008	3328
FBgn0000014	817
FBgn0000015	222
FBgn0000017	12532
FBgn0000018	3042
FBgn0000022	0
FBgn0000024	1860
FBgn0000028	91
FBgn0000032	26045
FBgn0000036	501
FBgn0000037	264
FBgn0000038	1197
FBgn0000039	176
FBgn0000042	309207
FBgn0000043	36405
FBgn0000044	32745
FBgn0000045	24385
FBgn0000046	11732
FBgn0000047	829
FBgn0000052	19935
FBgn0000053	21740
FBgn0000055	544
FBgn0000056	0
FBgn0000057	7122
FBgn0000061	24
FBgn0000063	7666
FBgn0000064	93198
FBgn0000071	12
FBgn0000075	1658
FBgn0000077	5193
FBgn0000078	34837
FBgn0000079	104494
FBgn0000083	24550
FBgn0000084	10105
FBgn0000092	84
FBgn0000094	0
FBgn0000097	7559
FBgn0000100	286964
FBgn0000108	4040
FBgn0000109	5382
FBgn0000114	202317
FBgn0000115	11998
FBgn0000116	80654
FBgn0000117	55164
FBgn0000119	2609
FBgn0000120	21215
FBgn0000121	38592
FBgn0000137	0
FBgn0000139	8907
FBgn0000140	34479
FBgn0000146	20556
FBgn0000147	16151
FBgn0000150	138377
FBgn0000152	1144
FBgn0000153	918
FBgn0000157	223
FBgn0000158	6946
FBgn0000163	8519
FBgn0000166	20366
FBgn0000173	58746
FBgn0000179	179
FBgn0000180	376
FBgn0000181	225083
FBgn0000182	8
FBgn0000183	43816
FBgn0000206	1003
FBgn0000212	19326
FBgn0000216	0
FBgn0000221	1982
FBgn0000227	0
FBgn0000228	11585
FBgn0000229	4431
FBgn0000233	34
FBgn0000239	35797
FBgn0000241	115
FBgn0000244	4685
FBgn0000246	8468
FBgn0000247	7090
FBgn0000250	52469
FBgn0000251	30963
FBgn0000253	254073
FBgn0000256	8997
FBgn0000257	9812
FBgn0000259	64495
FBgn0000261	60830
FBgn0000273	26614
FBgn0000274	365
FBgn0000276	61
FBgn0000277	27
FBgn0000278	5
FBgn0000279	77
FBgn0000280	0
FBgn0000281	0
FBgn0000283	28001
FBgn0000286	9572
FBgn0000287	123
FBgn0000289	29713
FBgn0000299	20915
FBgn0000303	418
FBgn0000307	23334
FBgn0000308	117767
FBgn0000316	24127
FBgn0000317	7370
FBgn0000318	25155
FBgn0000319	60536
FBgn0000320	1576
FBgn0000326	6064
FBgn0000330	5880
FBgn0000337	6
FBgn0000339	19302
FBgn0000346	1690
FBgn0000351	16360
FBgn0000352	9970
FBgn0000355	169392
FBgn0000356	72802
FBgn0000357	53698
FBgn0000358	92657
FBgn0000359	145040
FBgn0000360	204674
FBgn0000370	22247
FBgn0000376	12087
FBgn0000377	6671
FBgn0000382	21572
FBgn0000384	30364
FBgn0000392	0
FBgn0000394	3521
FBgn0000395	659
FBgn0000404	304948
FBgn0000405	487458
FBgn0000406	47779
FBgn0000411	230
FBgn0000412	56249
FBgn0000414	7667
FBgn0000416	102735
FBgn0000422	1735
FBgn0000426	15679
FBgn0000427	133019
FBgn0000439	108
FBgn0000442	35
FBgn0000447	8902
FBgn0000448	193
FBgn0000449	166
FBgn0000451	344
FBgn0000454	79980
FBgn0000455	8885
FBgn0000459	539
FBgn0000463	16705
FBgn0000464	316
FBgn0000473	80469
FBgn0000477	3229
FBgn0000479	26619
FBgn0000482	3759
FBgn0000489	6986
FBgn0000490	560
FBgn0000492	351
FBgn0000499	12470
FBgn0000500	232
FBgn0000504	1225
FBgn0000520	5721
FBgn0000524	13615
FBgn0000527	291
FBgn0000529	23
FBgn0000533	6447
FBgn0000535	519
FBgn0000536	21094
FBgn0000541	60329
FBgn0000542	1047
FBgn0000543	6237
FBgn0000546	10924
FBgn0000547	22713
FBgn0000551	8
FBgn0000552	0
FBgn0000557	6775
FBgn0000559	675185
FBgn0000560	22
FBgn0000562	22203
FBgn0000564	95
FBgn0000565	7120
FBgn0000566	26098
FBgn0000567	1822
FBgn0000568	11136
FBgn0000575	17418
FBgn0000576	54
FBgn0000577	35
FBgn0000578	10900
FBgn0000579	200407
FBgn0000581	18950
FBgn0000588	8861
FBgn0000591	0
FBgn0000592	11276
FBgn0000594	0
FBgn0000606	0
FBgn0000611	23255
FBgn0000615	108919
FBgn0000617	6762
FBgn0000618	6001
FBgn0000625	135
FBgn0000629	19365
FBgn0000633	259
FBgn0000635	4750
FBgn0000636	3908
FBgn0000639	12
FBgn0000640	7
FBgn0000644	10059
FBgn0000658	72
FBgn0000659	1543
FBgn0000662	18413
FBgn0000667	20327
FBgn0000709	9221
FBgn0000711	16230
FBgn0000715	311
FBgn0000719	10458
FBgn0000721	45746
FBgn0000723	2955
FBgn0000808	1910
FBgn0000810	5623
FBgn0000826	10383
FBgn0000927	48243
FBgn0000928	97
FBgn0000964	5472
FBgn0000996	38488
FBgn0001075	70
FBgn0001077	1
FBgn0001078	20125
FBgn0001079	4822
FBgn0001083	195
FBgn0001084	3931
FBgn0001085	10118
FBgn0001086	20049
