FlyBaseID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000003	77.8604810317505	-1.59553273919066	0.570006645928549	-2.79914760746607	0.00512377091893191	0.00699291448916174
FBgn0000008	845.851424029791	0.540192815536563	0.364093389979964	1.48366553857594	0.137897672981083	0.160996610272074
FBgn0000017	2973.47225561753	1.08776964132385	0.401470165222811	2.7094656977067	0.00673916733492867	0.00908655978714501
FBgn0000018	413.942701260826	0.140862707331721	0.453548398449153	0.310579218917721	0.756120527327644	0.779135331797157
FBgn0000024	5858.09833626219	9.08273384095719	0.493552557124984	18.4027692893852	1.24819610598971e-75	2.46493361093415e-74
FBgn0000028	328.279760651205	6.16030392530547	1.24153194613546	4.96185695783405	6.98224093893754e-07	1.30335164193501e-06
FBgn0000032	3950.13596499726	-2.55188924944816	0.112719814861361	-22.6392249897398	1.78147986759024e-113	6.95134875241234e-112
FBgn0000036	2445.50319839116	13.7595152706135	1.19988385683826	11.4673726062707	1.92412871866946e-30	1.16624046354288e-29
FBgn0000037	1378.58343720123	9.79802614957322	0.665021686264522	14.7333934395576	3.93442852116913e-49	4.23332309099438e-48
FBgn0000038	3418.48239798512	10.2722065432313	0.552138041151728	18.6044173333974	2.95891026819275e-77	5.9644755530624e-76
FBgn0000039	615.404079145655	11.7692303781058	1.19457538243244	9.85222912775992	6.70403239361312e-23	2.9742638692395e-22
FBgn0000042	143387.646053486	-2.02984723671945	0.255198808479381	-7.9539839892452	1.80607478128909e-15	5.75904908926971e-15
FBgn0000043	7774.37774599153	-3.66583993935369	0.459657520682648	-7.97515492384301	1.52189796261626e-15	4.87689993561333e-15
FBgn0000044	29234.4879212469	4.46308877985986	0.348766431810849	12.7967842452234	1.70882093377913e-37	1.30423442204226e-36
FBgn0000045	1411.32391317	9.45609708575324	0.620333164415466	15.2435781740988	1.81644119837568e-52	2.13921729495977e-51
FBgn0000046	3085.43311407881	5.030483534735	0.337066288563628	14.9243152027213	2.28974180033711e-50	2.5600841578913e-49
FBgn0000047	87.2296056840054	4.70200692843182	0.513323442782908	9.15993024386454	5.19308750208409e-20	2.0345176681552e-19
FBgn0000052	14787.5365992285	1.60721602141882	0.230131767960958	6.98389464287902	2.87107406707783e-12	7.71655757558181e-12
FBgn0000053	41217.8991283383	3.52202819614627	0.233344535820617	15.0936818972861	1.78213708631196e-51	2.05156918609088e-50
FBgn0000055	335.950929679539	4.85726438812352	0.475459408511687	10.2159391552016	1.68241951454566e-24	8.0168651315967e-24
FBgn0000057	2576.80396826531	-0.355273894826851	0.184705562625964	-1.92346072189658	0.05442221476367	0.066628810312981
FBgn0000063	363.674977769746	-3.5518125187957	0.563562983724674	-6.30242336947191	2.93027428169625e-10	6.95421224254049e-10
FBgn0000064	82813.547818883	3.00842781441898	0.0901707934187447	33.363661340409	4.6166006282646e-244	1.1501254283133e-241
FBgn0000075	714.809025756957	-1.84122878134444	0.161690035667613	-11.3873979540055	4.83204440578932e-30	2.87848825546592e-29
